Chain Start,Chain End
51329742,85443838
80176574,32839599
89545921,10338898
75785257,1323596
95429758,34178903
93606740,55479568
23885492,85448968
17950632,6721741
93189364,51997961
71110174,15578873
43084945,97574471
6256763,70460545
5569014,36516458
24428939,85282102
6703618,35011932
96855252,3800676
99923957,44580127
11829485,56241762
62155910,76729161
54180303,30028925
30143133,92378095
25475943,4635006
83189471,7240383
83780370,18934100
34637428,61239212
22810737,12347035
83875012,71396070
25459749,56763660
63424070,80795384
70520753,78615123
49614088,80769304
8163703,59562093
58276429,99699214
95110445,64294724
96361154,79888185
32420755,99875562
3686497,99320363
60722010,45974495
74878769,21137785
28916104,6383987
71208540,2258644
46556155,53172707
99993742,80599821
20155567,62444535
20723148,78230639
48128831,3432471
36986463,81346621
62103992,77043571
95258224,35266515
69874744,46285742
83443912,2259320
35999190,18474945
89097915,76142104
5625759,45996218
70498638,4289577
68348279,29702021
86287064,21799937
16218641,92337387
92539996,2742195
88853169,96807634
8279232,63114301
65341494,28782778
36589956,60108257
92909603,98153706
11933871,76223457
8603276,45853271
58526327,26922166
41767152,99447375
83116544,38495827
37013815,79893380
16675516,2548480
50951201,9693943
80521308,93692610
77618270,74951709
45659548,57052524
70776257,25198810
27543335,41134700
17523828,77789560
97004049,33820683
79428250,99878841
55066584,66564633
39834441,95446664
9803832,4592005
95704804,95343975
82327554,86493844
10466123,54413927
94878774,27311263
692384,593551
71173454,2121512
12970192,6210865
86437073,96179717
95295754,64214806
6307173,94897312
6175725,13513218
25250919,90298007
30728890,73636604
69057948,34621349
96661569,86985998
1611776,62301405
43592040,19881128
78805022,54785274
69656499,9686790
31890180,6531066
78706354,18992307
11867050,31140783
34240819,56327142
32839571,33581262
83795203,48733890
872257,82390502
9644473,63807591
38050154,3649378
75712971,41454192
47077640,41828492
31306321,84420143
30567661,79925330
64501674,32768552
35866421,5244816
15255784,44864845
83002588,41868758
9339329,13864512
98367822,34190852
25006235,69184944
52937845,82767810
69245042,13544705
48647553,10543490
38991982,35260976
54644128,13261564
22370045,35811298
70148054,23784207
20752137,93385373
44520516,85377651
22219171,39515107
46544567,46128512
95723710,17953081
80711518,3335600
36136356,61722216
89109839,59318169
71775920,60426832
28900587,18343632
2573429,88043926
86858654,66523424
47142797,66083605
62766394,54398638
49269626,31965489
8331991,375951
67912596,30776503
28707757,98096072
46885748,40176223
6913489,76307791
73393125,95434135
25526047,60989457
57807060,56066687
67499563,40507994
71647634,46725750
56640415,9847930
70987117,75779423
8326331,63517476
19127663,30927640
76843783,88676882
60184921,15128834
60699396,26896551
36589735,8139390
78238276,95316659
33386604,97498399
37946058,45436092
90541319,66655435
36919090,5564517
72619608,25269494
7015767,78218035
89450502,85639330
46904202,12362459
94520633,80445377
98751366,79061366
48930371,37504117
43665919,85545650
7029456,96624278
15597863,10506828
44349503,8977653
19177216,69266400
33534198,2418296
66987418,12460961
45571923,7806593
66191406,45161457
65787037,67339889
31726370,41939993
86041861,92864864
56096087,26923167
51222027,35573256
27050351,10436408
99417728,46419751
25871206,4723544
50813482,82558541
82325259,95937493
99017160,37907428
36975076,2454228
39658009,7163531
16327527,69923222
97784922,31096128
13641141,39508710
95860612,18743866
41954326,69736696
87176226,79645489
11168723,46964285
15732168,1590682
62554123,27087563
4198609,74527366
85457462,4450091
24651013,50806608
45012453,84870085
83932616,99622348
42499537,7490329
74166046,38559576
29411862,18099951
23539804,35431604
36447708,74979366
90660411,64411520
13008696,5235896
94234320,97367283
67079862,93499954
56399544,78278775
85846865,81624119
18389358,97756393
85807305,2140284
86022549,6025337
35230100,55517037
14158562,96235478
52989058,35061381
74849848,24957228
11642775,15555050
66060779,83044185
80706981,42283498
97531931,17365478
21829922,51765612
60046454,11441037
27741598,43424232
56542953,39921995
92675612,82063633
58989807,16826791
38334266,68972307
8077376,23611909
26402305,74549661
69458776,39108558
22829103,82358968
29365155,3007592
53441835,71465797
36378406,89388536
31451059,34888361
16336716,68950902
25803723,8862451
99388032,73838310
66520986,66330622
30030511,23020011
63366701,51521781
23247066,3231693
56586075,24131716
89640629,11148987
6210936,5322764
82613934,40011570
21950367,47987277
27244701,22904935
45362041,92803267
57920915,3651016
82284121,76103347
1886298,66343034
56114091,10225993
81277792,1934893
95982508,76686127
86687475,77116470
98654445,82910610
92879764,10602403
41438632,99498383
32244488,73275468
35679438,88253824
99991639,83065851
31927834,71862504
84944279,92620743
90450945,10489142
95825464,7304608
67775175,56062825
90248161,33064933
1684206,5770360
49722347,3536401
5846917,91535606
283925,70971397
78565009,39287295
99725311,70492435
43092555,59478143
76633625,36864176
37989224,7251335
58971337,58464277
22328486,40457699
11297840,8060663
96515052,38684680
69687162,48592334
43043474,7182037
97798431,56380084
14795095,79027371
92900920,6504939
22073192,79992846
14863375,64012638
16722961,53432065
67714972,32183239
54043297,47230392
69362007,7967135
32496954,59443513
72725388,21082800
27664503,76333740
38599690,83773392
36088346,92388951
87477761,67687503
27142527,40365768
89413621,63781201
96708241,44654506
29955600,28030051
44243408,4557821
94817421,41623360
59113280,97711881
65759211,70438826
62738634,17494173
82467774,16289073
34910591,4831665
50103125,61326543
36861618,68498300
53263048,87985727
65598833,35052388
92874247,72510996
78380780,13014091
93835243,70271813
90298317,69328279
99984904,21257865
30254488,53426329
84298,20876497
12427225,62019103
90325360,9409719
578556,75416891
61079274,24669175
46712163,19574574
62445551,95667336
74109173,85242191
3416561,93810848
56757308,96476643
77552833,7189842
37697942,85002070
26049931,1879655
54286913,10525263
84996862,629631
55480507,64182413
34322959,6362001
16488464,37485684
16558323,4449582
53278474,40635722
70487119,30111811
33378536,2631835
14655179,66997069
63873620,97792696
34076258,96623673
50129429,82061423
82701858,21119402
42340563,68799798
21648907,11558525
55865984,32636120
95154200,13278709
23759414,68606372
78808368,30402089
91967136,35305738
50342100,87195047
6181803,54409927
99356617,25420544
63755571,83625783
7628740,69489915
96908306,23164354
92995682,21858459
8485191,4362909
67446867,64181596
98871845,36441413
14219071,21706503
76176376,34592022
51074145,3098922
50346684,26398827
70558279,3835082
37568857,84191772
68574951,68518937
10624681,52028496
27451166,99151869
19987067,1174484
43697942,1106778
47332398,86316595
81942639,30206032
94773408,4952198
99085449,71032237
57459798,3637095
79440598,40096824
82872306,10684499
9857379,37828493
80018560,60137535
97054626,52443786
76063071,75380031
98124567,68968335
74612492,97299411
38193558,63480279
82399761,73822310
32729829,51613040
5411236,96642607
63802893,19659177
85475609,16311424
3976046,48691381
2542704,97898295
76152233,97731581
49684803,7183546
9129961,78475371
38087102,51913465
47584717,21476103
8016542,62607129
39653494,91832364
20204078,14475742
83917357,95992230
93470520,72266675
25939538,96105004
3066415,84475929
31481762,69230572
55372007,84540933
60168619,97120007
90488233,80638947
70104328,61308067
78956410,30155724
16430762,36911245
60112388,96474380
83270472,8165475
46497093,6081344
5045370,54027840
85517793,9028037
92515307,81328295
15084829,41868717
21668551,6322270
11618912,74160890
56086119,28211160
41562077,83310222
38079981,51775925
43239438,57162798
32562758,92796244
47496635,37658842
3214998,47034014
91301929,62769667
81936062,56349021
69586219,88393824
27001606,46272901
22403649,45731851
38673509,88394274
76136620,20003760
28027292,9601759
95110739,28781962
71494403,28088483
4964183,2517749
64598270,82353384
5775891,26874168
63285307,39166337
37071573,71971528
57444551,96890496
40852907,9587451
65286587,66154362
41948193,10558791
60327291,75894484
13307415,96717295
47320169,21130603
17821015,14761712
69806692,15255432
19134757,16409196
94751489,16354240
81858685,77845172
44927386,64986379
68118195,89532895
70931724,47577003
48483260,37185783
1811608,84997030
54260467,77450209
30034447,26721351
30754989,33259059
77672069,7424012
67969303,23670329
21021325,80583423
54428883,36844521
40209579,7915680
4714570,57721162
50713808,38922764
26808265,58013369
947710,75697035
46153912,75090590
68590777,1174778
32796211,97606910
22271888,33049081
7350925,779009
6527507,53889234
75564327,42304435
52731500,63207423
34813135,36078382
9770539,24032454
75197622,23488014
6715620,67901846
86474626,33053528
71208867,37500240
32880524,90434060
48463973,86013800
58439856,71322688
30552204,69845458
24361430,8870562
41468061,38476881
40828786,39667330
39403903,54400191
7845769,19423554
37453654,78402454
83426041,95290473
33820829,22715972
90472537,34944826
75820548,48554724
93521388,41111463
34998980,4441259
23675848,17435468
60472442,74518697
6409228,77236293
68162550,91101913
69908152,16532290
94609235,71009675
71809908,34027639
93633382,44491092
45546606,87861345
11165433,5930373
85705002,42094151
16136217,76642936
91348210,95746109
74892493,94191583
77912163,7518463
25260745,12208428
76466859,11752141
68528815,6034892
45654823,34847092
12604600,18626114
36271583,87610987
11760813,35115107
93004048,40704718
33541110,95266047
82066709,87668232
61241238,97978337
69753861,61815324
6291522,53967189
31714756,7655306
53599745,78128480
97393001,68125914
71461896,26336001
3735381,14504017
92518813,4695100
41911632,43429552
16042737,32699779
21039200,37001155
37488553,84042843
26368045,92465259
50401687,36309502
42348816,13198954
86499275,81484640
96605736,14119703
51291527,50827387
17356176,21892326
70487530,68579896
55292205,66156312
68379106,38262572
79988715,73443777
75579723,18989743
37268418,88287494
80458282,4347344
44209564,97106706
43073430,18727302
49488414,84917684
12191423,7383930
42443629,49026026
81571382,30952988
83860201,956078
25234331,54255315
7129182,85998633
99091849,76987248
14651816,13913906
55198513,65647351
10257543,21472552
65590954,51378747
63588187,4377361
75537846,76329891
71331777,5802546
71765523,34085291
95822015,9955819
96070536,34449365
98699393,49157414
70601456,75080660
15189277,91336694
85882906,87127849
67131549,37743766
79380127,56406271
53590479,20902979
55360039,43072975
15849575,63692883
73399562,50923699
45680379,42650777
82372040,65205121
20136437,63356472
18168758,14239286
90187087,4816654
96602201,12737223
48179207,24291296
58394777,29759087
6356088,27933543
24817642,91918844
69392287,5452539
10820781,50636553
6428257,68597382
87075054,8674946
98358121,5557884
55325742,2339943
71264999,11800625
46881036,10139696
31329259,51053001
80576257,4367296
87762370,27235584
14632005,43632870
7353851,13943632
45729869,56957376
61789004,859092
13052147,7570426
32445499,84012162
24788572,6739614
67543222,51826389
84234827,6357007
50225255,68925919
30793844,68129953
93417633,65369172
82582387,5488704
87475750,8852142
43190143,99336799
8453000,17182759
6159691,26019579
68583584,9774079
42420975,13641791
15510724,45946279
70916171,50589971
81975522,73821025
80225601,73250379
17250799,14931611
70058479,10634215
88358520,77558669
88665732,67243392
55309250,96319031
21434875,53971255
79549227,8324476
9513865,19705725
29359194,32375827
6186472,10357648
23879458,34259831
